cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_LAT_059-01,SRM_LAT_059,Unity Certified Associate,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_LAT_059-02,SRM_LAT_059,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_060-01,SRM_LAT_060,Unity Certified Associate,Issuer,Local,Web,2023
RW-CERT-SRM_LAT_060-02,SRM_LAT_060,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_060-03,SRM_LAT_060,MongoDB Associate Developer,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_061-01,SRM_LAT_061,NPTEL - Machine Learning,NPTEL,Local,Programming,2024
RW-CERT-SRM_LAT_061-02,SRM_LAT_061,Google Cloud Certified: Cloud Engineer,Issuer,National,Programming,2025
RW-CERT-SRM_LAT_061-03,SRM_LAT_061,NPTEL - Programming in Java,NPTEL,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_061-04,SRM_LAT_061,CCNA,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_062-01,SRM_LAT_062,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Web,2026
RW-CERT-SRM_LAT_063-01,SRM_LAT_063,GitHub Actions Certification,Issuer,National,Web,2024
RW-CERT-SRM_LAT_063-02,SRM_LAT_063,CCNA,Issuer,Local,Web,2024
RW-CERT-SRM_LAT_063-03,SRM_LAT_063,Docker Certified Associate,Issuer,National,Cloud,2024
RW-CERT-SRM_LAT_063-04,SRM_LAT_063,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_064-01,SRM_LAT_064,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_064-02,SRM_LAT_064,CCNA,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_064-03,SRM_LAT_064,GitHub Actions Certification,Issuer,Local,AI,2022
RW-CERT-SRM_LAT_065-01,SRM_LAT_065,Tableau Certified Data Analyst,Issuer,Local,Programming,2023
RW-CERT-SRM_LAT_065-02,SRM_LAT_065,CCNA,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_065-03,SRM_LAT_065,GitHub Actions Certification,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_LAT_066-01,SRM_LAT_066,Tableau Certified Data Analyst,Issuer,Local,Web,2026
RW-CERT-SRM_LAT_067-01,SRM_LAT_067,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2025
RW-CERT-SRM_LAT_067-02,SRM_LAT_067,NPTEL - Programming in Java,NPTEL,Global_Premium,Programming,2022
RW-CERT-SRM_LAT_067-03,SRM_LAT_067,AWS Certified Cloud Practitioner,Issuer,National,Web,2023
RW-CERT-SRM_LAT_067-04,SRM_LAT_067,GitHub Actions Certification,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_068-01,SRM_LAT_068,CompTIA Security+,Issuer,National,Programming,2024
RW-CERT-SRM_LAT_068-02,SRM_LAT_068,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_068-03,SRM_LAT_068,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Data,2023
RW-CERT-SRM_LAT_069-01,SRM_LAT_069,Tableau Certified Data Analyst,Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_069-02,SRM_LAT_069,Unity Certified Associate,Issuer,Local,Cloud,2026
RW-CERT-SRM_LAT_069-03,SRM_LAT_069,Oracle Certified Professional: Java SE 11,Issuer,National,AI,2022
RW-CERT-SRM_LAT_070-01,SRM_LAT_070,MongoDB Associate Developer,Issuer,National,Programming,2025
RW-CERT-SRM_LAT_070-02,SRM_LAT_070,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_LAT_071-01,SRM_LAT_071,NPTEL - Programming in Java,NPTEL,Global_Standard,Cloud,2024
RW-CERT-SRM_LAT_072-01,SRM_LAT_072,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_072-02,SRM_LAT_072,CompTIA Security+,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_LAT_072-03,SRM_LAT_072,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_072-04,SRM_LAT_072,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Programming,2023
RW-CERT-SRM_LAT_073-01,SRM_LAT_073,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2025
RW-CERT-SRM_LAT_073-02,SRM_LAT_073,Tableau Certified Data Analyst,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_073-03,SRM_LAT_073,GitHub Actions Certification,Issuer,National,Data,2024
RW-CERT-SRM_LAT_073-04,SRM_LAT_073,MongoDB Associate Developer,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_074-01,SRM_LAT_074,Tableau Certified Data Analyst,Issuer,National,Cloud,2024
RW-CERT-SRM_LAT_075-01,SRM_LAT_075,Tableau Certified Data Analyst,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_LAT_075-02,SRM_LAT_075,CCNA,Issuer,National,Data,2024
RW-CERT-SRM_LAT_075-03,SRM_LAT_075,GitHub Actions Certification,Issuer,National,Programming,2025
RW-CERT-SRM_LAT_076-01,SRM_LAT_076,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_LAT_076-02,SRM_LAT_076,GitHub Actions Certification,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_076-03,SRM_LAT_076,MongoDB Associate Developer,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_LAT_076-04,SRM_LAT_076,Google Cloud Certified: Cloud Engineer,Issuer,National,Programming,2025
RW-CERT-SRM_LAT_077-01,SRM_LAT_077,Unity Certified Associate,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_LAT_077-02,SRM_LAT_077,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_077-03,SRM_LAT_077,Oracle Certified Professional: Java SE 11,Issuer,National,Data,2022
RW-CERT-SRM_LAT_078-01,SRM_LAT_078,AWS Certified Cloud Practitioner,Issuer,Local,Cloud,2024
RW-CERT-SRM_LAT_078-02,SRM_LAT_078,GitHub Actions Certification,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_LAT_078-03,SRM_LAT_078,MongoDB Associate Developer,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_078-04,SRM_LAT_078,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_LAT_079-01,SRM_LAT_079,Docker Certified Associate,Issuer,Local,Web,2025
RW-CERT-SRM_LAT_079-02,SRM_LAT_079,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_079-03,SRM_LAT_079,NPTEL - Machine Learning,NPTEL,Global_Premium,AI,2026
RW-CERT-SRM_LAT_080-01,SRM_LAT_080,CompTIA Security+,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_LAT_080-02,SRM_LAT_080,Tableau Certified Data Analyst,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_LAT_080-03,SRM_LAT_080,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2024
RW-CERT-SRM_LAT_081-01,SRM_LAT_081,GitHub Actions Certification,Issuer,National,AI,2024
RW-CERT-SRM_LAT_081-02,SRM_LAT_081,CompTIA Security+,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_LAT_081-03,SRM_LAT_081,Unity Certified Associate,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_LAT_082-01,SRM_LAT_082,Unity Certified Associate,Issuer,Local,Programming,2022
RW-CERT-SRM_LAT_082-02,SRM_LAT_082,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_083-01,SRM_LAT_083,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_083-02,SRM_LAT_083,Unity Certified Associate,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_LAT_083-03,SRM_LAT_083,MongoDB Associate Developer,Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_084-01,SRM_LAT_084,Unity Certified Associate,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_LAT_084-02,SRM_LAT_084,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_LAT_084-03,SRM_LAT_084,NPTEL - Machine Learning,NPTEL,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_084-04,SRM_LAT_084,Microsoft Certified: Azure Fundamentals,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_085-01,SRM_LAT_085,Docker Certified Associate,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_LAT_085-02,SRM_LAT_085,CompTIA Security+,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_085-03,SRM_LAT_085,Unity Certified Associate,Issuer,Local,Cloud,2025
RW-CERT-SRM_LAT_086-01,SRM_LAT_086,GitHub Actions Certification,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_LAT_086-02,SRM_LAT_086,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,AI,2026
RW-CERT-SRM_LAT_086-03,SRM_LAT_086,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2024
RW-CERT-SRM_LAT_087-01,SRM_LAT_087,GitHub Actions Certification,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_LAT_087-02,SRM_LAT_087,AWS Certified Developer - Associate,AWS Certified Developer,National,Web,2025
RW-CERT-SRM_LAT_087-03,SRM_LAT_087,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_LAT_088-01,SRM_LAT_088,AWS Certified Cloud Practitioner,Issuer,Local,Cloud,2026
RW-CERT-SRM_LAT_088-02,SRM_LAT_088,Tableau Certified Data Analyst,Issuer,National,Programming,2026
RW-CERT-SRM_LAT_088-03,SRM_LAT_088,GitHub Actions Certification,Issuer,Local,AI,2024
RW-CERT-SRM_LAT_089-01,SRM_LAT_089,NPTEL - Programming in Java,NPTEL,Local,AI,2025
RW-CERT-SRM_LAT_089-02,SRM_LAT_089,Docker Certified Associate,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_LAT_089-03,SRM_LAT_089,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_090-01,SRM_LAT_090,CCNA,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_090-02,SRM_LAT_090,NPTEL - Machine Learning,NPTEL,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_090-03,SRM_LAT_090,Google Cloud Certified: Cloud Engineer,Issuer,National,Data,2024
RW-CERT-SRM_LAT_091-01,SRM_LAT_091,NPTEL - Machine Learning,NPTEL,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_091-02,SRM_LAT_091,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_LAT_092-01,SRM_LAT_092,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_093-01,SRM_LAT_093,CCNA,Issuer,National,AI,2025
RW-CERT-SRM_LAT_093-02,SRM_LAT_093,CompTIA Security+,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_LAT_094-01,SRM_LAT_094,Unity Certified Associate,Issuer,National,Programming,2026
RW-CERT-SRM_LAT_094-02,SRM_LAT_094,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_094-03,SRM_LAT_094,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_LAT_094-04,SRM_LAT_094,AWS Certified Cloud Practitioner,Issuer,National,AI,2024
RW-CERT-SRM_LAT_095-01,SRM_LAT_095,Google Cloud Certified: Cloud Engineer,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_096-01,SRM_LAT_096,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_096-02,SRM_LAT_096,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2026
RW-CERT-SRM_LAT_096-03,SRM_LAT_096,Google Cloud Certified: Cloud Engineer,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_097-01,SRM_LAT_097,Unity Certified Associate,Issuer,National,Web,2023
RW-CERT-SRM_LAT_097-02,SRM_LAT_097,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_LAT_098-01,SRM_LAT_098,Docker Certified Associate,Issuer,Local,Cloud,2025
RW-CERT-SRM_LAT_098-02,SRM_LAT_098,MongoDB Associate Developer,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_098-03,SRM_LAT_098,GitHub Actions Certification,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_099-01,SRM_LAT_099,AWS Certified Cloud Practitioner,Issuer,National,Data,2023
RW-CERT-SRM_LAT_099-02,SRM_LAT_099,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_099-03,SRM_LAT_099,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_LAT_099-04,SRM_LAT_099,Docker Certified Associate,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_100-01,SRM_LAT_100,Certified Ethical Hacker (CEH V12),Issuer,National,Cloud,2022
RW-CERT-SRM_LAT_101-01,SRM_LAT_101,CompTIA Security+,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_LAT_101-02,SRM_LAT_101,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_102-01,SRM_LAT_102,NPTEL - Programming in Java,NPTEL,Local,Cloud,2026
RW-CERT-SRM_LAT_102-02,SRM_LAT_102,NPTEL - Machine Learning,NPTEL,National,AI,2024
RW-CERT-SRM_LAT_102-03,SRM_LAT_102,Microsoft Certified: Azure Fundamentals,Issuer,Local,Programming,2023
RW-CERT-SRM_LAT_103-01,SRM_LAT_103,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Web,2025
RW-CERT-SRM_LAT_104-01,SRM_LAT_104,CCNA,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_LAT_105-01,SRM_LAT_105,NPTEL - Programming in Java,NPTEL,Global_Premium,Web,2025
RW-CERT-SRM_LAT_105-02,SRM_LAT_105,Docker Certified Associate,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_105-03,SRM_LAT_105,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_LAT_106-01,SRM_LAT_106,GitHub Actions Certification,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_LAT_107-01,SRM_LAT_107,CompTIA Security+,Issuer,National,AI,2022
RW-CERT-SRM_LAT_107-02,SRM_LAT_107,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_107-03,SRM_LAT_107,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Data,2026
RW-CERT-SRM_LAT_108-01,SRM_LAT_108,Oracle Certified Professional: Java SE 11,Issuer,Local,Data,2022
RW-CERT-SRM_LAT_108-02,SRM_LAT_108,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2024
RW-CERT-SRM_LAT_108-03,SRM_LAT_108,GitHub Actions Certification,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_LAT_109-01,SRM_LAT_109,Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_LAT_109-02,SRM_LAT_109,Unity Certified Associate,Issuer,National,Web,2022
RW-CERT-SRM_LAT_109-03,SRM_LAT_109,GitHub Actions Certification,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_LAT_109-04,SRM_LAT_109,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_110-01,SRM_LAT_110,Google Cloud Certified: Cloud Engineer,Issuer,National,AI,2022
RW-CERT-SRM_LAT_110-02,SRM_LAT_110,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_LAT_110-03,SRM_LAT_110,Tableau Certified Data Analyst,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_LAT_111-01,SRM_LAT_111,NPTEL - Machine Learning,NPTEL,Global_Premium,Data,2025
RW-CERT-SRM_LAT_111-02,SRM_LAT_111,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2022
RW-CERT-SRM_LAT_111-03,SRM_LAT_111,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_LAT_111-04,SRM_LAT_111,Microsoft Certified: Azure Fundamentals,Issuer,Local,Web,2024
RW-CERT-SRM_LAT_112-01,SRM_LAT_112,NPTEL - Programming in Java,NPTEL,Local,Web,2026
RW-CERT-SRM_LAT_112-02,SRM_LAT_112,Unity Certified Associate,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_112-03,SRM_LAT_112,Google Cloud Certified: Cloud Engineer,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_112-04,SRM_LAT_112,AWS Certified Cloud Practitioner,Issuer,Local,Data,2026
RW-CERT-SRM_LAT_113-01,SRM_LAT_113,CCNA,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_113-02,SRM_LAT_113,CompTIA Security+,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_114-01,SRM_LAT_114,MongoDB Associate Developer,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_114-02,SRM_LAT_114,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_114-03,SRM_LAT_114,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2023
RW-CERT-SRM_LAT_115-01,SRM_LAT_115,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2022
RW-CERT-SRM_LAT_116-01,SRM_LAT_116,Tableau Certified Data Analyst,Issuer,National,Programming,2026
RW-CERT-SRM_LAT_116-02,SRM_LAT_116,Oracle Certified Professional: Java SE 11,Issuer,National,Web,2022
RW-CERT-SRM_LAT_116-03,SRM_LAT_116,NPTEL - Machine Learning,NPTEL,National,Programming,2024
RW-CERT-SRM_LAT_116-04,SRM_LAT_116,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_LAT_117-01,SRM_LAT_117,NPTEL - Programming in Java,NPTEL,National,Programming,2022
RW-CERT-SRM_LAT_118-01,SRM_LAT_118,AWS Certified Developer - Associate,AWS Certified Developer,National,Cloud,2024
RW-CERT-SRM_LAT_118-02,SRM_LAT_118,Tableau Certified Data Analyst,Issuer,National,AI,2025
RW-CERT-SRM_LAT_118-03,SRM_LAT_118,GitHub Actions Certification,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_118-04,SRM_LAT_118,MongoDB Associate Developer,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_LAT_119-01,SRM_LAT_119,Unity Certified Associate,Issuer,Local,Data,2024
RW-CERT-SRM_LAT_119-02,SRM_LAT_119,Docker Certified Associate,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_LAT_119-03,SRM_LAT_119,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_120-01,SRM_LAT_120,Docker Certified Associate,Issuer,National,Web,2023
RW-CERT-SRM_LAT_120-02,SRM_LAT_120,CCNA,Issuer,National,Programming,2022
RW-CERT-SRM_LAT_120-03,SRM_LAT_120,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_121-01,SRM_LAT_121,Google Cloud Certified: Cloud Engineer,Issuer,Local,AI,2024
RW-CERT-SRM_LAT_121-02,SRM_LAT_121,Docker Certified Associate,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_122-01,SRM_LAT_122,Google Cloud Certified: Cloud Engineer,Issuer,Local,Cloud,2026
RW-CERT-SRM_LAT_122-02,SRM_LAT_122,Docker Certified Associate,Issuer,Local,Programming,2022
RW-CERT-SRM_LAT_123-01,SRM_LAT_123,Tableau Certified Data Analyst,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_124-01,SRM_LAT_124,GitHub Actions Certification,Issuer,National,AI,2022
RW-CERT-SRM_LAT_124-02,SRM_LAT_124,CompTIA Security+,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_124-03,SRM_LAT_124,Unity Certified Associate,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_LAT_125-01,SRM_LAT_125,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_125-02,SRM_LAT_125,MongoDB Associate Developer,Issuer,Local,Web,2024
RW-CERT-SRM_LAT_126-01,SRM_LAT_126,NPTEL - Machine Learning,NPTEL,Global_Standard,Data,2026
RW-CERT-SRM_LAT_126-02,SRM_LAT_126,NPTEL - Programming in Java,NPTEL,Local,Data,2023
RW-CERT-SRM_LAT_126-03,SRM_LAT_126,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_127-01,SRM_LAT_127,NPTEL - Programming in Java,NPTEL,Local,Cloud,2024
RW-CERT-SRM_LAT_127-02,SRM_LAT_127,GitHub Actions Certification,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_LAT_127-03,SRM_LAT_127,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_LAT_127-04,SRM_LAT_127,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_128-01,SRM_LAT_128,Unity Certified Associate,Issuer,National,AI,2026
RW-CERT-SRM_LAT_128-02,SRM_LAT_128,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_LAT_128-03,SRM_LAT_128,Oracle Certified Professional: Java SE 11,Issuer,Local,Cloud,2025
RW-CERT-SRM_LAT_129-01,SRM_LAT_129,CCNA,Issuer,Local,Data,2024
RW-CERT-SRM_LAT_129-02,SRM_LAT_129,NPTEL - Machine Learning,NPTEL,Global_Premium,AI,2026
RW-CERT-SRM_LAT_129-03,SRM_LAT_129,Google Cloud Certified: Cloud Engineer,Issuer,National,Cloud,2026
RW-CERT-SRM_LAT_130-01,SRM_LAT_130,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_131-01,SRM_LAT_131,Tableau Certified Data Analyst,Issuer,Global_Standard,Data,2024
RW-CERT-SRM_LAT_131-02,SRM_LAT_131,AWS Certified Developer - Associate,AWS Certified Developer,National,Programming,2024
RW-CERT-SRM_LAT_131-03,SRM_LAT_131,Certified Ethical Hacker (CEH V12),Issuer,National,Programming,2024
RW-CERT-SRM_LAT_131-04,SRM_LAT_131,Oracle Certified Professional: Java SE 11,Issuer,National,Programming,2025
RW-CERT-SRM_LAT_132-01,SRM_LAT_132,NPTEL - Programming in Java,NPTEL,Global_Standard,Programming,2022
RW-CERT-SRM_LAT_132-02,SRM_LAT_132,Tableau Certified Data Analyst,Issuer,National,AI,2025
RW-CERT-SRM_LAT_132-03,SRM_LAT_132,Certified Ethical Hacker (CEH V12),Issuer,National,Web,2023
RW-CERT-SRM_LAT_132-04,SRM_LAT_132,AWS Certified Cloud Practitioner,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_LAT_133-01,SRM_LAT_133,NPTEL - Programming in Java,NPTEL,Global_Standard,Programming,2022
RW-CERT-SRM_LAT_134-01,SRM_LAT_134,Unity Certified Associate,Issuer,Local,Programming,2023
RW-CERT-SRM_LAT_134-02,SRM_LAT_134,AWS Certified Developer - Associate,AWS Certified Developer,Local,Data,2025
RW-CERT-SRM_LAT_134-03,SRM_LAT_134,NPTEL - Programming in Java,NPTEL,Local,Data,2023
RW-CERT-SRM_LAT_134-04,SRM_LAT_134,Docker Certified Associate,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_LAT_135-01,SRM_LAT_135,Microsoft Certified: Azure Fundamentals,Issuer,National,Web,2024
RW-CERT-SRM_LAT_136-01,SRM_LAT_136,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Cloud,2023
RW-CERT-SRM_LAT_136-02,SRM_LAT_136,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_LAT_136-03,SRM_LAT_136,CompTIA Security+,Issuer,Local,AI,2022
RW-CERT-SRM_LAT_137-01,SRM_LAT_137,AWS Certified Cloud Practitioner,Issuer,Local,Cloud,2023
RW-CERT-SRM_LAT_137-02,SRM_LAT_137,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_138-01,SRM_LAT_138,Docker Certified Associate,Issuer,National,Web,2025
RW-CERT-SRM_LAT_138-02,SRM_LAT_138,Oracle Certified Professional: Java SE 11,Issuer,National,Data,2024
RW-CERT-SRM_LAT_138-03,SRM_LAT_138,Unity Certified Associate,Issuer,National,Data,2024
RW-CERT-SRM_LAT_138-04,SRM_LAT_138,GitHub Actions Certification,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_LAT_139-01,SRM_LAT_139,MongoDB Associate Developer,Issuer,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_139-02,SRM_LAT_139,CompTIA Security+,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_139-03,SRM_LAT_139,Microsoft Certified: Azure Fundamentals,Issuer,Local,Data,2023
RW-CERT-SRM_LAT_140-01,SRM_LAT_140,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2025
RW-CERT-SRM_LAT_140-02,SRM_LAT_140,GitHub Actions Certification,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_LAT_140-03,SRM_LAT_140,Docker Certified Associate,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_141-01,SRM_LAT_141,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_141-02,SRM_LAT_141,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Data,2023
RW-CERT-SRM_LAT_141-03,SRM_LAT_141,CCNA,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_141-04,SRM_LAT_141,Docker Certified Associate,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_LAT_142-01,SRM_LAT_142,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_LAT_142-02,SRM_LAT_142,CCNA,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_LAT_142-03,SRM_LAT_142,Certified Ethical Hacker (CEH V12),Issuer,Local,Programming,2023
RW-CERT-SRM_LAT_142-04,SRM_LAT_142,NPTEL - Programming in Java,NPTEL,Local,Cloud,2023
RW-CERT-SRM_LAT_143-01,SRM_LAT_143,AWS Certified Developer - Associate,AWS Certified Developer,National,AI,2026
RW-CERT-SRM_LAT_143-02,SRM_LAT_143,Certified Ethical Hacker (CEH V12),Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_143-03,SRM_LAT_143,CCNA,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_LAT_143-04,SRM_LAT_143,Docker Certified Associate,Issuer,National,Data,2024
